Change,Description,MultipleCompulsory,Department,Number,Grade,Class,Name,Url,Credit,YearSemester,CompulsoryElective,Restrict,Select,Selected,Remaining,Teacher,Room,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Context,Programs,EMI
,,,中學學程,STP167,0,不分班,發展心理學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=STP167&Crsname=發展心理學,2,期,選,50,0,14,36,鄭雯,社SS 2006,89,,,,,,,《講授類》本課程為教育學程課程,,0
,,,中學學程,STP169,0,不分班,資訊媒體素養與倫理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=STP169&Crsname=資訊媒體素養與倫理,2,期,選,50,0,12,38,張宇慧,社SS 3006,,89,,,,,,《講授類》本課程為教育學程課程,,0
,,,中學學程,STP170,0,不分班,心理學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=STP170&Crsname=心理學,3,期,選,10,1,5,5,"邱文彬,鄭雯",社SS 2001,567,,,,,,,《講授類》本課程為教育學程課程,,0
,,,中學學程,STP173,0,不分班,教育行政,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=STP173&Crsname=教育行政,2,期,選,50,0,27,23,王進焱,社SS 2005,,,,,12,,,《講授類》本課程為教育學程課程,,0
,,,中學學程,STP176,0,不分班,學習評量,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=STP176&Crsname=學習評量,2,期,選,50,0,14,36,施慶麟,社SS 1004,,67,,,,,,《講授類》本課程為教育學程課程,,0
,,,中學學程,STP178,0,不分班,正向心理學,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=STP178&Crsname=正向心理學,2,期,選,15,0,5,10,陳利銘,社SS 2006,56,,,,,,,《講授類》本課程為教育學程課程,,0
,,,中學學程,STP254,0,不分班,環境教育教材教法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=STP254&Crsname=環境教育教材教法,2,期,選,50,0,2,48,謝百淇,社SS 2005,,,B5,,,,,《講授類》本課程為教育學程課程永續發展與社會創新學程,'永續發展與社會創新學程',0
,,,中學學程,STP259,0,不分班,職業教育與生涯規劃,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=STP259&Crsname=職業教育與生涯規劃,2,期,選,50,0,48,2,鄭明長,社SS 2006,34,,,,,,,《講授類》本課程為教育學程課程,,0
異動,更換時間1/16,,中學學程,STP263,0,不分班,自然領域-物理科/物理專長教學實習,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=STP263&Crsname=自然領域-物理科/物理專長教學實習,2,期,選,50,0,1,49,嚴祖強,社SS 2002-2,56,,,,,,,《講授類》本課程為教育學程課程，修畢「自然領域-物理科/物理專長教材教法」始得修習本課程,,0
,,,中學學程,STP265,0,不分班,自然領域-生物科/生物專長教學實習,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=STP265&Crsname=自然領域-生物科/生物專長教學實習,2,期,選,50,0,3,47,楊勝惠,社SS 2002-2,,89,,,,,,《講授類》本課程為教育學程課程，修畢「自然領域-生物科/生物專長教材教法」始得修習本課程,,0
,,,中學學程,STP267,0,不分班,語文領域-國語文專長教學實習,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=STP267&Crsname=語文領域-國語文專長教學實習,2,期,選,50,0,5,45,陳威霖,社SS 2005,,,,89,,,,《講授類》本課程為教育學程課程，修畢「語文領域-國語文專長教材教法」始得修習本課程,,0
,,,中學學程,STP269,0,不分班,語文領域-英語文專長教學實習,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=STP269&Crsname=語文領域-英語文專長教學實習,2,期,選,50,0,7,43,莊雪華,社SS 2005,,34,,,,,,《講授類》本課程為教育學程課程，修畢「語文領域-英語文專長教材教法」始得修習本課程,,0
,,,中學學程,STP271,0,不分班,數學領域-數學專長教學實習,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=STP271&Crsname=數學領域-數學專長教學實習,2,期,選,50,0,8,42,黃家杰,社SS 2006,,34,,,,,,《講授類》本課程為教育學程課程，修畢「數學領域-數學專長教材教法」始得修習本課程,,0
異動,更換時間2/17,,中學學程,STP273,0,不分班,社會領域-公民與社會專長教學實習,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=STP273&Crsname=社會領域-公民與社會專長教學實習,2,期,選,50,0,2,48,張至慶,社SS 2002-2,,,,,56,,,《講授類》本課程為教育學程課程，修畢「社會領域-公民與社會專長教材教法」始得修習本課程,,0
,,,中學學程,STP275,0,不分班,藝術領域-音樂藝術專長教學實習,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=STP275&Crsname=藝術領域-音樂藝術專長教學實習,2,期,選,50,0,10,40,王琦,社SS 2006,,,34,,,,,《講授類》本課程為教育學程課程，修畢「藝術領域-音樂藝術專長教材教法」始得修習本課程,,0
,,,中學學程,STP277,0,不分班,藝術領域-表演藝術專長教學實習,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=STP277&Crsname=藝術領域-表演藝術專長教學實習,2,期,選,50,0,4,46,鍾佳玲,社SS 2004-3,,,12,,,,,《講授類》本課程為教育學程課程，修畢「藝術領域-表演藝術專長教材教法」始得修習本課程,,0
,,,中學學程,STP280,0,不分班,社會領域探究與實作專題,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=STP280&Crsname=社會領域探究與實作專題,2,期,選,50,0,3,47,張至慶,社SS 2006,,,,34,,,,《講授類》本課程為教育學程課程STREAM永續發展培力微學程,'STREAM永續發展培力微學程',0
異動,調升名額2/17,,中學學程,STP282,0,不分班,教育專業精進,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=STP282&Crsname=教育專業精進,2,期,選,65,0,56,9,陳利銘,社SS 2001,12,,,,,,,《講授類》本課程為教育學程課程，需修畢(含當學期修習)教育基礎必選課程至少4學分、教育方法必選課程至少4學分，選修至少4學分，共計12學分，始得修習「教育專業精進」。,,0
異動,調升名額2/13,,中學學程,STP285,0,不分班,雙語教學實習,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=STP285&Crsname=雙語教學實習,2,期,選,65,0,12,53,張宇慧,社SS 2005,,,,,34,,,《講授類》本課程為教育學程課程，修畢《雙語教材教法》始得選修本課程,,0
新增,2/22,,外籍華語,CLC101,0,不分班,入門華語,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=CLC101&Crsname=入門華語,3,期,選,50,0,37,13,華語中心兼任教師,"國IR 5018,國IR 5020,國IR 5022,國IR 5023",,B5,,B5,,,,《講授類》限國際交換生修習,,0
新增,2/22,,外籍華語,CLC102,0,不分班,基礎華語,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=CLC102&Crsname=基礎華語,3,期,選,50,0,17,33,華語中心兼任教師,"國IR 4006-2,國IR 5021",,B5,,B5,,,,《講授類》限國際交換學生修習,,0
新增,2/22,,外籍華語,CLC201,0,不分班,初級華語一,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=CLC201&Crsname=初級華語一,3,期,選,50,0,6,44,華語中心兼任教師,國IR 5015,,B5,,B5,,,,《講授類》限國際交換學生修習,,0
新增,2/22,,外籍華語,CLC202,0,不分班,初級華語二,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=CLC202&Crsname=初級華語二,3,期,選,50,0,6,44,華語中心兼任教師,國IR 5017-2,,B5,,B5,,,,《講授類》限國際交換學生修習,,0
新增,2/22,,外籍華語,CLC301,0,不分班,中級華語一,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=CLC301&Crsname=中級華語一,3,期,選,50,0,6,44,華語中心兼任教師,國IR 5019,,B5,,B5,,,,《講授類》限國際交換學生修習,,0
新增,2/22,,外籍華語,CLC302,0,不分班,中級華語二,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=CLC302&Crsname=中級華語二,3,期,選,50,0,6,44,華語中心兼任教師,國IR 5013,,B5,,B5,,,,《講授類》限國際交換學生修習,,0
新增,2/22,,外籍華語,CLC303,0,不分班,中級華語三,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=CLC303&Crsname=中級華語三,3,期,選,50,0,5,45,華語中心兼任教師,國IR 5016,,B5,,B5,,,,《講授類》限國際交換學生修習,,0
新增,2/22,,外籍華語,CLC303A,0,不分班,中級華語三,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=CLC303A&Crsname=中級華語三,3,期,選,50,0,1,49,華語中心兼任教師,國IR 5016,B5,,B5,,,,,《講授類》限國際交換學生修習,,0
新增,2/22,,外籍華語,CLC405,0,不分班,進階華語五,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=CLC405&Crsname=進階華語五,3,期,選,50,0,1,49,華語中心兼任教師,國IR 5017-1,,B5,,B5,,,,《講授類》限國際交換學生修習,,0
,,*,中文思辨與表達,GECE104,0,不分班,中文思辨與表達（二）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GECE104&Crsname=中文思辨與表達（二）,3,期,必,45,1,44,1,杜佳倫,文LA 1002,,234,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
異動,更換教室2/2,*,中文思辨與表達,GECE104A,0,不分班,中文思辨與表達（二）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GECE104A&Crsname=中文思辨與表達（二）,3,期,必,45,0,44,1,吳孟謙,文LA 1003,,234,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文思辨與表達,GECE104B,0,不分班,中文思辨與表達（二）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GECE104B&Crsname=中文思辨與表達（二）,3,期,必,45,0,19,26,莫加南,管CM 3019,,234,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文思辨與表達,GECE104C,0,不分班,中文思辨與表達（二）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GECE104C&Crsname=中文思辨與表達（二）,3,期,必,45,0,45,0,黃羽璿,工EC 2007,,234,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文思辨與表達,GECE104D,0,不分班,中文思辨與表達（二）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GECE104D&Crsname=中文思辨與表達（二）,3,期,必,45,0,41,4,賴佩暄,管CM 4078,,234,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
異動,更換教師1/11,*,中文思辨與表達,GECE104E,0,不分班,中文思辨與表達（二）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GECE104E&Crsname=中文思辨與表達（二）,3,期,必,45,0,45,0,陳明聖,工EN 0032,,234,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文思辨與表達,GECE104F,0,不分班,中文思辨與表達（二）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GECE104F&Crsname=中文思辨與表達（二）,3,期,必,45,0,45,0,蔡美智,文LA 1002,,567,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文思辨與表達,GECE104G,0,不分班,中文思辨與表達（二）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GECE104G&Crsname=中文思辨與表達（二）,3,期,必,45,0,12,33,黃冠雲,理SC 1001,,567,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文思辨與表達,GECE104H,0,不分班,中文思辨與表達（二）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GECE104H&Crsname=中文思辨與表達（二）,3,期,必,45,1,24,21,謝薇娜,工EC 2007,,567,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文思辨與表達,GECE104I,0,不分班,中文思辨與表達（二）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GECE104I&Crsname=中文思辨與表達（二）,3,期,必,45,0,46,-1,賴佩暄,管CM 4078,,567,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文思辨與表達,GECE104J,0,不分班,中文思辨與表達（二）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GECE104J&Crsname=中文思辨與表達（二）,3,期,必,45,0,45,0,顧永光,管CM 1019,,567,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文思辨與表達,GECE104K,0,不分班,中文思辨與表達（二）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GECE104K&Crsname=中文思辨與表達（二）,3,期,必,45,1,45,0,黃郁晴,工EN 0032,,567,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文思辨與表達,GECE104L,0,不分班,中文思辨與表達（二）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GECE104L&Crsname=中文思辨與表達（二）,3,期,必,45,3,50,-5,黃郁晴,工EC 9032-2,,,,,234,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文思辨與表達,GECE104M,0,不分班,中文思辨與表達（二）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GECE104M&Crsname=中文思辨與表達（二）,3,期,必,45,1,50,-5,黃郁晴,工EC 9032-2,,,,,567,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,,英文初級,GEEN004,0,不分班,英文初級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GEEN004&Crsname=英文初級,0,期,必,35,0,23,12,陳瑞華,理SC 1003,,,,,234,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計※英語授課,,1
,,,英文中級,GEEN116,0,不分班,英文中級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GEEN116&Crsname=英文中級,3,期,必,35,2,39,-4,曾千紋,工EC 6016,,234,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計※英語授課,,1
,,,英文中級,GEEN116A,0,不分班,英文中級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GEEN116A&Crsname=英文中級,3,期,必,35,3,39,-4,曾千紋,工EC 6016,,567,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計 ※英語授課,,1
,,,英文中級,GEEN116B,0,不分班,英文中級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GEEN116B&Crsname=英文中級,3,期,必,35,4,37,-2,溫惠珍,管CM 2025,,567,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計 ※英語授課,,1
,,,英文中級,GEEN116C,0,不分班,英文中級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GEEN116C&Crsname=英文中級,3,期,必,35,3,30,5,戴藤懋,海ME 3004,,,,,234,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計※英語授課,,1
,,,英文中高級,GEEN117,0,不分班,英文中高級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GEEN117&Crsname=英文中高級,3,期,必,35,0,20,15,戴藤懋,海ME 3004,,234,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計 ※英語授課,,1
,,,英文中高級,GEEN117A,0,不分班,英文中高級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GEEN117A&Crsname=英文中高級,3,期,必,35,3,37,-2,曾彩楣,社SS 3006,,234,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計 ※英語授課,,1
,,,英文中高級,GEEN117B,0,不分班,英文中高級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GEEN117B&Crsname=英文中高級,3,期,必,35,0,39,-4,陳瑞華,理SC 1003,,234,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計 ※英語授課,,1
,,,英文中高級,GEEN117C,0,不分班,英文中高級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GEEN117C&Crsname=英文中高級,3,期,必,35,0,37,-2,陳瑞華,理SC 1003,,567,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計 ※英語授課,,1
,,,英文中高級,GEEN117D,0,不分班,英文中高級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GEEN117D&Crsname=英文中高級,3,期,必,35,0,5,30,盧家達,海ME 3004,,567,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計 ※英語授課,,1
,,,英文中高級,GEEN117E,0,不分班,英文中高級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GEEN117E&Crsname=英文中高級,3,期,必,35,0,30,5,陳楓旻,社SS 3006,,567,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計 ※英語授課,,1
,,,英文中高級,GEEN117F,0,不分班,英文中高級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GEEN117F&Crsname=英文中高級,3,期,必,35,1,34,1,曾彩楣,管CM 2025,,,,,234,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計 ※英語授課,,1
,,,英文中高級,GEEN117G,0,不分班,英文中高級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GEEN117G&Crsname=英文中高級,3,期,必,35,3,34,1,莊家雄,社SS 3006,,,,,234,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計 ※英語授課,,1
,,,英文中高級,GEEN117H,0,不分班,英文中高級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GEEN117H&Crsname=英文中高級,3,期,必,35,2,33,2,莊家雄,社SS 3006,,,,,567,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計 ※英語授課,,1
,,,英文高級,GEEN118,0,不分班,英文高級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GEEN118&Crsname=英文高級,3,期,必,35,0,32,3,徐淑瑛,文LA 1012,,234,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計 ※英語授課,,1
,,,英文高級,GEEN118A,0,不分班,英文高級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GEEN118A&Crsname=英文高級,3,期,必,35,0,35,0,洪敏秀,文LA 1012,,567,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計 ※英語授課,,1
,,,英文高級,GEEN118B,0,不分班,英文高級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GEEN118B&Crsname=英文高級,3,期,必,35,0,23,12,賴淑芳,文LA 1003,,567,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計 ※英語授課,,1
新增,1/9,,運動健康(必),GEPE101,2,不分班,運動與健康：特別班,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GEPE101&Crsname=運動與健康：特別班,1,期,必,50,0,7,43,曹德弘,體適能中心,,,,,B5,,,《體育類》本課程需經審核，不開放線上加選；需修習者請於加退選結束前備妥相關證明文件至西灣學院運動健康教育中心提出申請,,0
,,,運動健康(必),GEPE103,1,不分班,運動與健康：初級游泳,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GEPE103&Crsname=運動與健康：初級游泳,1,期,必,40,1,39,1,羅凱暘,游泳池/Swimming pool,12,,,,,,,《體育類》第一堂請至游泳池門口集合永續海洋休閒運動產業學程,'永續海洋休閒運動產業學程',0
,,,運動健康(必),GEPE103A,1,不分班,運動與健康：初級游泳,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=111&SEM=2&CrsDat=GEPE103A&Crsname=運動與健康：初級游泳,1,期,必,40,1,44,-4,林宗正,游泳池/Swimming pool,34,,,,,,,《體育類》第一堂請至游泳池門口集合永續海洋休閒運動產業學程,'永續海洋休閒運動產業學程',0
