Change,Description,MultipleCompulsory,Department,Number,Grade,Class,Name,Url,Credit,YearSemester,CompulsoryElective,Restrict,Select,Selected,Remaining,Teacher,Room,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Context,Programs,EMI
,,,公事碩專,PAM907,1,不分班,公共政策分析,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=PAM907&Crsname=公共政策分析,3,期,選,50,0,0,50,蔡錦昌,,,,,,,,,《講授類》,,0
,,,公事碩專,PAM907A,1,乙班,公共政策分析,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=PAM907A&Crsname=公共政策分析,3,期,選,50,0,0,50,謝旭昇,,,,,,,,,《講授類》,,0
,,,公事碩專,PAM908,2,不分班,碩士論文,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=PAM908&Crsname=碩士論文,3,期,必,50,0,0,50,指導教授,,,,,,,,,《研討類》,,0
,,,公事碩專,PAM985,1,不分班,公共管理實務個案研討（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=PAM985&Crsname=公共管理實務個案研討（一）,2,期,選,50,0,0,50,謝政勳,,,,,,,,,《研討類》限公事所碩專生,,0
,,,公事碩專,PAM988,1,不分班,公共事務與管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=PAM988&Crsname=公共事務與管理,3,期,必,50,0,0,50,游尚儒,,,,,,,,,《講授類》,,0
,,,公事碩專,PAM988A,1,乙班,公共事務與管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=PAM988A&Crsname=公共事務與管理,3,期,必,50,0,0,50,吳偉寧,,,,,,,,,《講授類》,,0
,,,人管碩專,HRM901,2,不分班,碩士論文,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=HRM901&Crsname=碩士論文,3,期,必,50,0,0,50,指導教授,,,,,,,,,《研討類》,,0
,,,人管碩專,HRM911,1,不分班,組織理論與管理,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=HRM911&Crsname=組織理論與管理,3,期,選,25,0,0,25,陳旻男,,,,,,,,,《講授類》,,0
,,,人管碩專,HRM912,1,不分班,組織行為,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=HRM912&Crsname=組織行為,3,期,選,25,0,0,25,王豫萱,,,,,,,,,《講授類》,,0
,,,人管碩專,HRM968,2,不分班,個案研究方法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=HRM968&Crsname=個案研究方法,3,期,選,35,0,0,35,葉致微,,,,,,,,,《講授類》,,0
