Change,Description,MultipleCompulsory,Department,Number,Grade,Class,Name,Url,Credit,YearSemester,CompulsoryElective,Restrict,Select,Selected,Remaining,Teacher,Room,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Context,Programs,EMI
,,,中學學程,STP175,0,不分班,教育議題專題,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=STP175&Crsname=教育議題專題,2,期,選,50,2,8,42,王進焱,"五3,4(社SS 2005)",,,,,34,,,《講授類》本課程為教育學程課程,,0
新增,8/2,,中學學程,STP182,0,不分班,探究與實作,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=STP182&Crsname=探究與實作,2,期,選,50,0,2,48,楊淑晴,"五5,B(社SS 2002-1)",,,,,B5,,,《講授類》本課程為教育學程課程STREAM永續發展培力微學程,'STREAM永續發展培力微學程',0
,,,中學學程,STP259,0,不分班,職業教育與生涯規劃,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=STP259&Crsname=職業教育與生涯規劃,2,期,選,50,3,24,26,陳菁徽,"二3,4(社SS 2006)",,34,,,,,,《講授類》本課程為教育學程課程,,0
,,,中學學程,STP260,0,不分班,自然領域-化學科/化學專長教材教法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=STP260&Crsname=自然領域-化學科/化學專長教材教法,2,期,選,50,0,4,46,李偉廷,"三5,B(社SS 2002-2)",,,B5,,,,,《講授類》本課程為中等教育學程課程，需修畢(含當學期修習)教育基礎必選課程至少4學分、教育方法必選課程至少4學分，選修至少4學分，共計12學分，始得修習本課程。,,0
異動,確認教師8/19,,中學學程,STP264,0,不分班,自然領域-生物科/生物專長教材教法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=STP264&Crsname=自然領域-生物科/生物專長教材教法,2,期,選,50,1,1,49,王麗雅,"一8,9(社SS 2002-2)",89,,,,,,,《講授類》本課程為中等教育學程課程，需修畢(含當學期修習)教育基礎必選課程至少4學分、教育方法必選課程至少4學分，選修至少4學分，共計12學分，始得修習本課程。,,0
異動,確認教師8/19,,中學學程,STP266,0,不分班,語文領域-國語文專長教材教法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=STP266&Crsname=語文領域-國語文專長教材教法,2,期,選,50,1,11,39,吳慧君,"四8,9(社SS 2005)",,,,89,,,,《講授類》本課程為中等教育學程課程，需修畢(含當學期修習)教育基礎必選課程至少4學分、教育方法必選課程至少4學分，選修至少4學分，共計12學分，始得修習本課程。,,0
,,,中學學程,STP268,0,不分班,語文領域-英語文專長教材教法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=STP268&Crsname=語文領域-英語文專長教材教法,2,期,選,50,0,3,47,莊雪華,"二3,4(社SS 2005)",,34,,,,,,《講授類》本課程為中等教育學程課程，需修畢(含當學期修習)教育基礎必選課程至少4學分、教育方法必選課程至少4學分，選修至少4學分，共計12學分，始得修習本課程。,,0
異動,更換時間8/21,,中學學程,STP270,0,不分班,數學領域-數學專長教材教法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=STP270&Crsname=數學領域-數學專長教材教法,2,期,選,50,0,3,47,黃家杰,"三1,A(社SS 2004-3)",,,A1,,,,,《講授類》本課程為中等教育學程課程，需修畢(含當學期修習)教育基礎必選課程至少4學分、教育方法必選課程至少4學分，選修至少4學分，共計12學分，始得修習本課程。,,0
,,,中學學程,STP272,0,不分班,社會領域-公民與社會專長教材教法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=STP272&Crsname=社會領域-公民與社會專長教材教法,2,期,選,50,0,1,49,張至慶,"五5,6(社SS 2002-2)",,,,,56,,,《講授類》本課程為中等教育學程課程，需修畢(含當學期修習)教育基礎必選課程至少4學分、教育方法必選課程至少4學分，選修至少4學分，共計12學分，始得修習本課程。,,0
,,,中學學程,STP274,0,不分班,藝術領域-音樂藝術專長教材教法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=STP274&Crsname=藝術領域-音樂藝術專長教材教法,2,期,選,50,0,13,37,洪佳慧,"三3,4(社SS 2006)",,,34,,,,,《講授類》本課程為中等教育學程課程，需修畢(含當學期修習)教育基礎必選課程至少4學分、教育方法必選課程至少4學分，選修至少4學分，共計12學分，始得修習本課程。,,0
,,,中學學程,STP276,0,不分班,藝術領域-表演藝術專長教材教法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=STP276&Crsname=藝術領域-表演藝術專長教材教法,2,期,選,50,0,3,47,鍾佳玲,"三1,2(社SS 2004-3)",,,12,,,,,《講授類》國中表藝師資生選修，本課程為中等教育學程課程，需修畢(含當學期修習)教育基礎必選課程至少4學分、教育方法必選課程至少4學分，選修至少4學分，共計12學分，始得修習本課程。,,0
,,,中學學程,STP278,0,不分班,藝術領域藝術生活科-表演藝術專長教材教法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=STP278&Crsname=藝術領域藝術生活科-表演藝術專長教材教法,2,期,選,50,0,1,49,鍾佳玲,"三1,2(社SS 2004-3)",,,12,,,,,《講授類》高中表演藝術師資生選修。本課程為中等教育學程課程，需修畢(含當學期修習)教育基礎必選課程至少4學分、教育方法必選課程至少4學分，選修至少4學分，共計12學分，始得修習本課程。,,0
異動,更換時間8/13,,中學學程,STP284,0,不分班,雙語教材教法,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=STP284&Crsname=雙語教材教法,2,期,選,50,2,9,41,張宇慧,"一C,D(社SS 2006)",CD,,,,,,,《講授類》本課程為教育專業課程，雙語授課,,0
異動,更換時間及教室8/9,,中學學程,STP291,0,不分班,戶外探索教育與應用,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=STP291&Crsname=戶外探索教育與應用,2,期,選,50,2,1,49,宋宥賢,"三3,4(社SS  2002)",,,34,,,,,《講授類》本課程為教育學程課程STREAM永續發展培力微學程,'STREAM永續發展培力微學程',0
,,*,中文思辨與表達,GECE103,0,不分班,中文思辨與表達（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GECE103&Crsname=中文思辨與表達（一）,3,期,必,45,26,45,0,吳孟謙,"二2,3,4(文LA 1002)",,234,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文思辨與表達,GECE103A,0,不分班,中文思辨與表達（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GECE103A&Crsname=中文思辨與表達（一）,3,期,必,45,34,45,0,黃羽璿,"二2,3,4(理SC 0014)",,234,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文思辨與表達,GECE103B,0,不分班,中文思辨與表達（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GECE103B&Crsname=中文思辨與表達（一）,3,期,必,45,27,45,0,鍾志偉,"二2,3,4(工EC 2007)",,234,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文思辨與表達,GECE103C,0,不分班,中文思辨與表達（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GECE103C&Crsname=中文思辨與表達（一）,3,期,必,45,112,45,0,林芷瑩,"二2,3,4(工EN 0032)",,234,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文思辨與表達,GECE103D,0,不分班,中文思辨與表達（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GECE103D&Crsname=中文思辨與表達（一）,3,期,必,45,67,45,0,陳明聖,"二2,3,4(管CM 0052)",,234,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文思辨與表達,GECE103E,0,不分班,中文思辨與表達（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GECE103E&Crsname=中文思辨與表達（一）,3,期,必,45,69,45,0,謝薇娜,"二5,6,7(理SC 0014)",,567,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文思辨與表達,GECE103F,0,不分班,中文思辨與表達（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GECE103F&Crsname=中文思辨與表達（一）,3,期,必,45,15,45,0,林孜曄,"二5,6,7(工EC 2007)",,567,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文思辨與表達,GECE103G,0,不分班,中文思辨與表達（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GECE103G&Crsname=中文思辨與表達（一）,3,期,必,45,27,45,0,陳秋宏,"二5,6,7(文LA 1004)",,567,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
異動,確認教師7/31,*,中文思辨與表達,GECE103H,0,不分班,中文思辨與表達（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GECE103H&Crsname=中文思辨與表達（一）,3,期,必,45,89,45,0,蘇凰蘭,"二5,6,7(管CM 3017)",,567,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文思辨與表達,GECE103I,0,不分班,中文思辨與表達（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GECE103I&Crsname=中文思辨與表達（一）,3,期,必,45,13,45,0,黃資婷,"二5,6,7(工EN 0032)",,567,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文思辨與表達,GECE103J,0,不分班,中文思辨與表達（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GECE103J&Crsname=中文思辨與表達（一）,3,期,必,45,91,45,0,陳明聖,"二5,6,7(管CM 0052)",,567,,,,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文思辨與表達,GECE103K,0,不分班,中文思辨與表達（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GECE103K&Crsname=中文思辨與表達（一）,3,期,必,45,69,45,0,陳明聖,"五2,3,4(西SW 1005)",,,,,234,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,*,中文思辨與表達,GECE103L,0,不分班,中文思辨與表達（一）,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GECE103L&Crsname=中文思辨與表達（一）,3,期,必,45,45,45,0,陳明聖,"五5,6,7(理SC 0008)",,,,,567,,,《講授類》1、適用111學年度(含)以後入學: 中文思辨與表達(一)、(二)課程，於畢業前僅修習其中1門即可。 2、本課程「加退選期間」額滿不予加簽。中文創意跨域應用整合學程,'中文創意跨域應用整合學程',0
,,,英文初級,GEEN004,0,不分班,英文初級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEEN004&Crsname=英文初級,0,期,必,35,7,35,0,陳瑞華,"二2,3,4(海ME 3004)",,234,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計※英語授課,,1
,,,英文初級,GEEN004A,0,不分班,英文初級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEEN004A&Crsname=英文初級,0,期,必,35,2,30,5,陳瑞華,"二5,6,7(通GE 3013)",,567,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計※英語授課,,1
,,,英文中級,GEEN116,0,不分班,英文中級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEEN116&Crsname=英文中級,3,期,必,35,59,35,0,曾彩楣,"二2,3,4(社SS 3006)",,234,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計※英語授課,,1
,,,英文中級,GEEN116A,0,不分班,英文中級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEEN116A&Crsname=英文中級,3,期,必,35,58,35,0,曾彩楣,"五2,3,4(管CM 2025)",,,,,234,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計※英語授課,,1
,,,英文中級,GEEN116B,0,不分班,英文中級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEEN116B&Crsname=英文中級,3,期,必,35,63,35,0,曾千紋,"二2,3,4(工EC 6016)",,234,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計※英語授課,,1
,,,英文中級,GEEN116C,0,不分班,英文中級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEEN116C&Crsname=英文中級,3,期,必,35,11,35,0,曾千紋,"二5,6,7(工EC 6016)",,567,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計※英語授課,,1
,,,英文中級,GEEN116D,0,不分班,英文中級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEEN116D&Crsname=英文中級,3,期,必,35,24,35,0,戴藤懋,"二2,3,4(工EC 3001)",,234,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計※英語授課,,1
,,,英文中級,GEEN116E,0,不分班,英文中級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEEN116E&Crsname=英文中級,3,期,必,35,4,35,0,戴藤懋,"二5,6,7(工EC 3001)",,567,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計※英語授課,,1
,,,英文中高級,GEEN117,0,不分班,英文中高級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEEN117&Crsname=英文中高級,3,期,必,35,21,35,0,溫惠珍,"二2,3,4(理SC 1003)",,234,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計※英語授課,,1
,,,英文中高級,GEEN117A,0,不分班,英文中高級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEEN117A&Crsname=英文中高級,3,期,必,35,22,35,0,溫惠珍,"二5,6,7(理SC 1003)",,567,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計※英語授課,,1
,,,英文中高級,GEEN117B,0,不分班,英文中高級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEEN117B&Crsname=英文中高級,3,期,必,35,14,35,0,陳美淑,"二5,6,7(社SS 3006)",,567,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計※英語授課,,1
異動,更換教師及時間8/9,,英文中高級,GEEN117C,0,不分班,英文中高級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEEN117C&Crsname=英文中高級,3,期,必,35,14,35,0,曾彩楣,"五5,6,7(社SS 2005)",,,,,567,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計※英語授課,,1
異動,更換時間及教師8/19,,英文中高級,GEEN117D,0,不分班,英文中高級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEEN117D&Crsname=英文中高級,3,期,必,35,20,35,0,溫惠珍,"五5,6,7(社SS 2006)",,,,,567,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計※英語授課,,1
,,,英文中高級,GEEN117E,0,不分班,英文中高級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEEN117E&Crsname=英文中高級,3,期,必,35,22,35,0,莊家雄,"五2,3,4(社SS 3006)",,,,,234,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計※英語授課,,1
異動,更換教室8/19,,英文中高級,GEEN117F,0,不分班,英文中高級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEEN117F&Crsname=英文中高級,3,期,必,35,31,35,0,莊家雄,"二5,6,7(管CM 2025)",,567,,,,,,《講授類》《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計※英語授課,,1
,,,英文高級,GEEN118,0,不分班,英文高級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEEN118&Crsname=英文高級,3,期,必,35,14,35,0,莊家雄,"二2,3,4(管CM 3017)",,234,,,,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計※英語授課,,1
,,,英文高級,GEEN118A,0,不分班,英文高級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEEN118A&Crsname=英文高級,3,期,必,35,5,35,0,陳瑞華,"五2,3,4(海ME 2005)",,,,,234,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計※英語授課,,1
異動,更換部份時數8/20,,英文高級,GEEN118B,0,不分班,英文高級,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEEN118B&Crsname=英文高級,3,期,必,35,0,2,33,戴藤懋,"五3,4,B(海ME 3004)",,,,,34B,,,《講授類》若未依「國立中山大學學士班學生英文能力培育辦法」選課，修習及格學分不計※英語授課,,1
,,,運動健康(必),GEPE102,1,不分班,運動與健康：體適能,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEPE102&Crsname=運動與健康：體適能,1,期,必,55,9,50,5,羅凱暘,"一1,2()",12,,,,,,,《體育類》第一堂課為線上授課。,,0
,,,運動健康(必),GEPE102A,1,不分班,運動與健康：體適能,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEPE102A&Crsname=運動與健康：體適能,1,期,必,55,13,55,0,羅凱暘,"一3,4()",34,,,,,,,《體育類》第一堂課為線上授課。,,0
,,,運動健康(必),GEPE102B,1,不分班,運動與健康：體適能,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEPE102B&Crsname=運動與健康：體適能,1,期,必,55,7,55,0,林宗正,"一3,4()",34,,,,,,,《體育類》第一堂課請於體育館門口集合。,,0
,,,運動健康(必),GEPE102C,1,不分班,運動與健康：體適能,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEPE102C&Crsname=運動與健康：體適能,1,期,必,55,24,55,0,蔡鋒樺,"一6,7()",67,,,,,,,《體育類》第一堂課請於體育館門口集合。,,0
,,,運動健康(必),GEPE102D,1,不分班,運動與健康：體適能,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEPE102D&Crsname=運動與健康：體適能,1,期,必,55,30,55,0,蔡鋒樺,"一8,9()",89,,,,,,,《體育類》第一堂課請於體育館門口集合。,,0
,,,運動健康(必),GEPE102E,1,不分班,運動與健康：體適能,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEPE102E&Crsname=運動與健康：體適能,1,期,必,55,7,55,0,林宗正,"二3,4()",,34,,,,,,《體育類》第一堂課請於體育館門口集合。,,0
新增,更換部份時間8/20,,運動健康(必),GEPE102F,1,不分班,運動與健康：體適能,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEPE102F&Crsname=運動與健康：體適能,1,期,必,55,11,55,0,許秀桃,"一3,4()",34,,,,,,,《體育類》第一堂課請於體育館門口集合。,,0
,,,運動健康(必),GEPE102G,1,不分班,運動與健康：體適能,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEPE102G&Crsname=運動與健康：體適能,1,期,必,55,22,55,0,林國欽,"二6,7()",,67,,,,,,《體育類》第一堂課請於體育館門口集合。,,0
,,,運動健康(必),GEPE102H,1,不分班,運動與健康：體適能,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEPE102H&Crsname=運動與健康：體適能,1,期,必,55,45,55,0,許秀桃,"二8,9()",,89,,,,,,《體育類》第一堂課請於體育館門口集合。,,0
,,,運動健康(必),GEPE102I,1,不分班,運動與健康：體適能,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEPE102I&Crsname=運動與健康：體適能,1,期,必,55,29,55,0,李佳倫,"三1,2()",,,12,,,,,《體育類》第一堂課請於桌球室集合。,,0
,,,運動健康(必),GEPE102J,1,不分班,運動與健康：體適能,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEPE102J&Crsname=運動與健康：體適能,1,期,必,55,33,55,0,李佳倫,"三3,4()",,,34,,,,,《體育類》第一堂課請於桌球室集合。,,0
,,,運動健康(必),GEPE102K,1,不分班,運動與健康：體適能,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEPE102K&Crsname=運動與健康：體適能,1,期,必,55,16,55,0,林宗正,"三3,4()",,,34,,,,,《體育類》第一堂課請於體育館門口集合。,,0
,,,運動健康(必),GEPE102L,1,不分班,運動與健康：體適能,https://selcrs.nsysu.edu.tw/menu5/showoutline.asp?SYEAR=113&SEM=1&CrsDat=GEPE102L&Crsname=運動與健康：體適能,1,期,必,55,10,55,0,李佳倫,"三6,7()",,,67,,,,,《體育類》第一堂課請於桌球室集合。,,0
